Probeset	Value
1392802_at	5.7984166
1392803_at	4.7007556
1392804_at	5.4983559
1392805_at	6.006566
1392806_at	6.4561
1392808_at	4.4594359
1392809_at	3.9822826
1392810_at	5.3667192
1392811_at	5.2876539
1392812_at	6.0260882
1392813_at	8.2713003
1392815_at	6.0550232
1392816_at	7.4932647
1392817_at	5.3515162
1392818_at	6.925952
1392820_at	9.4316692
1392821_at	4.8299689
1392822_at	4.1171222
1392823_at	5.6110291
1392824_at	4.7708817
1392825_at	3.9328873
1392826_at	4.6356506
1392827_at	3.8355224
1392828_at	6.4858689
1392829_at	6.5332961
1392830_at	7.0816808
1392832_at	9.1568003
1392833_at	4.9491415
1392834_at	4.9214592
1392835_at	9.1890011
1392836_at	4.2483921
1392837_at	8.3990021
1392838_at	7.3330197
1392839_at	7.4762969
1392840_at	6.3955131
1392842_at	9.381691
1392843_at	4.3346848
1392844_at	5.2614102
1392845_at	4.1436276
1392846_at	4.8926759
1392847_at	5.3699594
1392848_at	4.6806521
1392849_at	4.3123069
1392850_at	4.598455
1392851_at	6.7911177
1392852_at	4.4070272
1392853_at	5.8923144
1392854_at	6.1195025
1392855_x_at	10.222192
1392856_at	8.2698841
1392857_at	6.6015086
1392858_at	8.4360561
1392859_at	4.1029544
1392860_at	4.4618068
1392861_at	5.304091
1392862_at	4.4567571
1392863_at	6.1830683
1392864_at	7.2447057
1392865_at	7.6867528
1392866_at	4.3468328
1392867_at	6.2803664
1392869_at	5.0227389
1392870_at	4.341125
1392871_at	4.2880607
1392872_at	4.164773
1392873_at	4.3979154
1392874_at	4.8577089
1392875_at	5.6319404
1392876_at	4.5681939
1392878_at	4.0292783
1392879_at	5.4743805
1392880_at	4.4215932
1392881_at	6.2826271
1392882_at	4.9235544
1392883_at	7.6118703
1392884_at	6.9463806
1392885_at	8.9791546
1392886_a_at	7.0819168
1392888_at	8.6956005
1392889_at	7.3428016
1392891_at	8.3344593
1392892_at	7.1174922
1392893_a_at	7.9281745
1392894_at	9.3372755
1392895_at	8.244544
1392896_at	8.0001192
1392897_at	10.373151
1392898_at	8.2609615
1392899_at	5.2797055
1392901_at	5.8068528
1392902_at	8.2650814
1392904_at	5.2575655
1392905_at	6.186223
1392906_at	9.1702909
1392907_at	4.968822
1392908_at	9.0914431
1392909_at	6.4845424
1392910_at	7.9163818
1392911_at	7.8123436
1392912_at	9.1732464
1392913_at	8.3820257
1392914_at	5.3518662
1392915_at	4.5964732
1392916_at	6.6792669
1392917_at	8.9158716
1392918_at	10.19731
1392921_at	7.1890998
1392922_at	8.5561476
1392923_at	7.4417834
1392924_at	9.5341053
1392925_at	7.3188405
1392927_at	6.6729207
1392930_at	9.601655
1392931_at	5.5405617
1392933_a_at	7.750524
1392934_at	9.6229773
1392935_at	8.0439539
1392936_at	7.8463588
1392937_at	9.3146009
1392940_at	7.0163116
1392942_at	6.4273987
1392943_at	4.3239665
1392944_at	7.8129535
1392945_at	6.5759101
1392946_at	8.356493
1392947_at	7.6245117
1392948_at	4.5677533
1392949_at	8.4293633
1392950_at	7.972362
1392951_at	9.3719435
1392952_at	10.819101
1392953_at	10.588887
1392954_at	6.1181884
1392955_at	9.2093258
1392956_at	6.7468104
1392957_at	8.7596102
1392959_at	8.8715334
1392961_at	8.1149807
1392962_at	9.3669729
1392963_at	6.2827063
1392964_at	7.0113897
1392965_a_at	7.1259818
1392966_at	8.8318415
1392967_at	6.3734641
1392968_at	9.9761457
1392969_at	4.7419405
1392970_at	8.2824259
1392971_at	11.165297
1392972_at	9.3583622
1392973_at	6.3950429
1392974_at	4.45051
1392975_at	7.5789423
1392976_at	5.0735464
1392977_at	6.9158788
1392978_at	8.691762
1392979_at	9.0538464
1392980_at	4.7073359
1392981_at	9.425703
1392982_at	8.5428247
1392983_at	10.296136
1392984_at	7.2009544
1392985_at	8.0117693
1392986_at	7.62538
1392987_at	8.7972422
1392988_at	7.8953223
1392989_at	8.1698513
1392990_at	8.3548651
1392991_at	7.3358359
1392992_at	7.4898658
1392993_at	7.8599706
1392994_at	4.9567246
1392995_at	5.0340271
1392997_at	7.0567241
1392998_at	6.18959
1392999_at	4.4571924
1393000_at	6.7637863
1393001_at	4.5773773
1393003_at	5.4427795
1393004_at	6.6886129
1393005_at	8.1574106
1393006_at	5.4543967
1393007_at	5.1654592
1393008_at	9.0854025
1393009_at	6.2618947
1393010_at	4.4862332
1393011_at	6.8644028
1393012_at	5.2277713
1393014_at	7.6517043
1393015_at	10.086954
1393016_s_at	5.9002519
1393017_at	6.6849465
1393019_at	5.6144357
1393020_at	6.8698421
1393021_at	6.8061409
1393022_at	4.6602716
1393023_at	10.233605
1393024_at	7.3388276
1393025_at	4.7568092
1393027_at	10.164582
1393028_at	7.164444
1393029_at	8.0667467
1393030_at	4.7424207
1393032_x_at	5.3928647
1393033_at	7.2520418
1393034_at	7.0686121
1393035_at	7.5854077
1393036_at	5.0927076
1393037_at	7.6541681
1393038_at	6.8573103
1393039_a_at	5.8451309
1393040_at	4.408011
1393041_at	4.4764361
1393042_at	8.2821045
1393043_at	4.3042994
1393044_at	6.2637105
1393046_at	8.5598688
1393047_at	7.3060231
1393048_at	4.3751626
1393049_at	6.2378578
1393050_at	7.6542611
1393051_at	6.8580551
1393052_at	6.6914144
1393053_at	8.5466175
1393054_at	5.1161127
1393056_at	4.1834922
1393057_at	6.554153
1393058_at	7.3825469
1393059_at	5.8493319
1393060_at	6.7541251
1393063_at	5.18963
1393064_at	4.5199938
1393065_at	8.8486996
1393066_at	6.5096612
1393067_at	10.563359
1393068_at	4.7262425
1393069_at	5.5316849
1393070_at	5.9119668
1393072_at	8.9128933
1393073_at	5.4625897
1393074_at	7.9002266
1393075_at	5.3441978
1393076_at	6.3050771
1393077_at	7.6742706
1393078_at	5.1671286
1393079_at	6.260375
1393080_at	8.7887936
1393081_at	4.5944419
1393082_at	8.8324957
1393083_at	4.6802449
1393084_at	8.1665802
1393085_at	6.2081141
1393086_at	5.3494635
1393087_at	5.393384
1393088_at	7.4337039
1393089_at	6.3030267
1393090_at	5.8805566
1393091_at	8.113348
1393092_at	4.6826906
1393094_at	7.0972176
1393095_at	7.3905363
1393096_at	7.4448857
1393097_at	5.4763908
1393098_at	7.3581991
1393099_at	5.747663
1393100_at	7.8816581
1393101_at	8.0254049
1393102_at	8.085494
1393103_at	8.6495733
1393104_at	6.1490555
1393105_at	5.4162722
1393106_x_at	7.9720063
1393107_at	6.310729
1393108_at	7.4195008
1393109_at	6.8237863
1393110_at	8.9504318
1393111_at	4.4794273
1393114_at	9.0281391
1393115_at	6.3109765
1393116_at	8.1416845
1393117_at	7.9157267
1393118_at	7.4137144
1393119_at	6.1699071
1393120_at	6.9930868
1393121_at	6.4919438
1393122_at	7.2674861
1393123_at	6.4400144
1393124_at	6.0528569
1393125_a_at	9.1443949
1393126_at	7.821856
1393127_at	8.3114147
1393128_at	5.9248033
1393129_at	4.9641938
1393131_at	8.8082829
1393132_at	6.3133626
1393133_at	6.7949629
1393134_at	5.4711828
1393135_at	4.5180216
1393136_at	7.6759033
1393137_at	4.1342731
1393138_at	10.415004
1393139_at	4.4398117
1393140_at	6.0309725
1393141_at	4.5182915
1393142_at	4.9566889
1393143_at	9.2962942
1393144_at	6.7899866
1393145_at	5.7988143
1393146_at	7.4662023
1393147_at	5.5944676
1393148_at	7.1855817
1393149_at	4.5005312
1393150_at	7.9143791
1393151_at	7.0460434
1393152_at	10.331192
1393153_at	8.0902529
1393154_at	9.277771
1393155_at	5.8362184
1393156_at	6.2975726
1393157_at	5.491899
1393158_at	5.1551285
1393159_at	9.0599928
1393160_at	5.943563
1393161_at	7.8752809
1393162_at	5.627357
1393164_at	6.8906341
1393165_at	8.6330862
1393166_at	6.0834746
1393167_at	8.2285852
1393168_at	4.5903816
1393169_at	5.1098018
1393170_at	5.1316953
1393171_at	6.6741285
1393172_at	9.2418442
1393173_at	8.7154255
1393174_at	4.4164572
1393175_at	5.8113403
1393176_at	5.2426419
1393177_at	6.3703985
1393178_at	5.902328
1393179_at	7.7675009
1393180_at	6.4347682
1393181_at	4.6665616
1393182_at	5.0527954
1393183_at	5.5326958
1393184_at	6.7346926
1393185_at	5.7741165
1393186_at	9.2702684
1393187_at	4.7320786
1393188_at	5.0128217
1393189_at	7.5296931
1393190_at	6.9148202
1393191_at	7.8452444
1393192_at	6.8727374
1393193_at	7.0045309
1393194_at	8.642374
1393195_at	6.3537068
1393196_at	9.516696
1393197_at	7.0841022
1393198_at	6.006753
1393199_at	4.7729921
1393200_at	5.4636183
1393201_at	5.9670286
1393202_a_at	4.8396025
1393203_at	6.8175006
1393205_at	4.5270205
1393206_at	4.3404164
1393208_at	4.9053202
1393209_at	6.5243387
1393210_at	8.9031057
1393211_at	4.0449514
1393212_at	6.7684531
1393213_at	7.3718195
1393214_at	8.1787119
1393215_at	5.1866469
1393216_at	8.3155098
1393217_at	5.3738055
1393218_at	7.2772202
1393219_at	5.8828745
1393220_at	4.3290811
1393222_at	6.9716954
1393223_a_at	7.2402062
1393225_at	7.0428491
1393226_at	8.8633699
1393227_at	5.2696548
1393228_at	7.0370784
1393229_at	5.2249689
1393230_s_at	9.4108477
1393231_at	7.2480731
1393232_at	5.5812006
1393234_at	4.7547421
1393235_at	9.212965
1393236_at	8.9504271
1393237_at	9.3145237
1393238_at	6.3075519
1393240_at	7.4283648
1393241_at	5.7023745
1393242_at	8.1465292
1393243_at	8.3987141
1393244_at	9.7897768
1393245_at	13.528772
1393246_at	4.5973024
1393247_at	5.3028607
1393248_at	9.7035208
1393249_at	9.2771826
1393250_at	6.1294708
1393252_at	11.563815
1393253_at	4.8657179
1393254_at	5.376874
1393255_at	4.202929
1393256_at	6.9357581
1393257_at	6.5392485
1393258_at	4.0513792
1393259_at	5.0996432
1393260_at	5.7147593
1393261_at	5.5484352
1393262_at	7.9470782
1393263_at	4.6377296
1393264_at	7.8518672
1393265_at	5.6900711
1393266_at	5.762393
1393267_at	7.5005698
1393269_at	6.7019963
1393270_at	6.9499202
1393271_at	5.4237814
1393272_at	4.198792
1393273_at	8.1343927
1393274_at	6.8159766
1393275_at	6.1164818
1393276_at	9.3197308
1393277_at	5.6166644
1393278_at	5.9364257
1393279_at	4.634079
1393281_at	11.590228
1393282_at	7.2872853
1393283_at	4.3241096
1393284_at	5.3769636
1393286_at	4.9243002
1393287_at	5.6554961
1393288_at	7.005897
1393289_at	4.6090055
1393290_at	9.1920071
1393291_at	8.381135
1393292_at	5.6646156
1393293_at	6.0864177
1393294_at	9.9572134
1393295_at	5.3799691
1393296_at	5.4590201
1393297_at	4.0882416
1393298_at	4.3150535
1393299_at	4.8461447
1393300_at	5.915503
1393301_at	4.70577
1393302_at	5.977468
1393303_at	5.9391489
1393304_at	8.3246365
1393305_at	5.6724954
1393306_at	6.1328092
1393307_at	5.039897
1393308_at	5.1487756
1393309_at	6.9719405
1393310_at	8.8569088
1393311_at	5.3638182
1393312_at	6.2372522
1393313_at	6.0715322
1393314_at	12.06887
1393315_at	5.1099448
1393316_at	8.4229269
1393317_at	9.3832722
1393319_a_at	4.2787509
1393320_at	6.0838842
1393321_at	7.9891062
1393322_at	5.3208656
1393323_at	4.8633866
1393324_at	7.8338852
1393325_at	6.4389734
1393326_s_at	6.9611659
1393327_at	4.4902787
1393328_x_at	6.501328
1393329_at	5.2905688
1393330_at	9.0157967
1393331_at	8.7700529
1393332_at	4.5200782
1393333_at	4.1888227
1393334_at	6.6930985
1393335_at	4.5340757
1393336_at	8.2808475
1393337_at	4.6143899
1393338_at	9.1385088
1393339_at	4.457232
1393340_at	5.5250096
1393341_at	7.3949738
1393342_at	7.5354466
1393343_at	9.7139597
1393344_at	6.053494
1393345_at	7.0052071
1393346_at	7.6905637
1393347_at	6.637085
1393348_at	4.5892859
1393350_at	6.5318937
1393351_at	5.4908309
1393352_at	7.9938002
1393353_at	6.0352454
1393354_at	6.2510033
1393355_at	4.4341626
1393356_at	5.7061124
1393357_at	7.11589
1393358_at	6.2403054
1393359_at	6.2575612
1393360_at	9.6754551
1393361_at	7.2807236
1393362_at	4.2805858
1393363_at	7.4112396
1393364_at	6.7485847
1393365_at	6.8208838
1393366_at	5.7242875
1393367_at	6.8433733
1393368_at	8.4766665
1393369_at	4.9090066
1393370_at	6.4715776
1393371_at	5.9178114
1393372_at	4.550106
1393373_at	4.9173102
1393374_at	4.6951456
1393375_at	6.8523803
1393376_at	4.4445839
1393377_at	5.5786672
1393378_at	6.2240534
1393379_a_at	4.8346419
1393381_at	4.8403015
1393382_at	4.7502532
1393383_at	6.7199473
1393384_at	4.8175426
1393385_at	4.6119356
1393386_at	4.3800936
1393387_at	5.0371261
1393388_at	9.2742596
1393389_at	6.6949973
1393390_at	5.4735827
1393391_at	7.841445
1393392_at	4.4923353
1393394_at	4.7277679
1393395_at	5.7625017
1393396_at	4.1955428
1393398_at	5.1014829
1393399_at	4.8006315
1393400_at	6.1483655
1393401_at	8.534915
1393402_at	8.3094702
1393403_at	4.4052863
1393404_at	7.1651297
1393405_at	4.9916558
1393406_at	5.7442122
1393407_at	8.684701
1393408_at	4.5674586
1393409_at	8.9735842
1393410_at	5.6213794
1393412_at	7.7131419
1393413_at	5.403604
1393415_at	8.258172
1393416_at	5.365777
1393419_at	4.6920538
1393420_at	4.5206285
1393421_at	6.6486654
1393422_at	6.0326738
1393423_at	8.4875803
1393424_at	5.0684199
1393425_at	6.9535317
1393426_at	4.640996
1393429_at	5.3829398
1393430_at	7.6348138
1393431_at	8.1842251
1393432_a_at	7.8717837
1393433_at	6.468483
1393434_at	3.983115
1393435_at	6.5867715
1393437_at	5.3665318
1393438_at	5.8828616
1393439_a_at	10.131848
1393440_at	4.1007013
1393441_at	6.9490194
1393442_at	6.1233783
1393443_a_at	8.0597067
1393445_at	5.5361948
1393446_at	4.5560098
1393447_at	5.4219613
1393449_at	8.2502823
1393450_at	6.8276711
1393451_at	5.1326709
1393452_at	5.2193871
1393453_at	6.5850024
1393454_at	4.5068798
1393455_at	9.2532253
1393456_at	4.4025354
1393457_at	4.556747
1393458_s_at	5.9851623
1393460_at	7.7902875
1393461_at	6.9575806
1393462_at	6.0176506
1393463_at	4.786593
1393465_at	5.1865911
1393466_at	6.5797629
1393468_at	6.8826408
1393469_at	4.6998301
1393470_at	4.6817126
1393471_at	4.5979362
1393472_at	5.1932635
1393473_at	5.0919299
1393475_at	4.0935125
1393476_at	5.5335875
1393477_at	4.8247857
1393478_at	10.045735
1393481_at	4.3025932
1393482_at	7.1363668
1393483_at	4.4974113
1393484_at	4.2768369
1393485_at	5.019156
1393486_at	7.6468058
1393487_at	4.3761578
1393488_at	4.5524802
1393489_at	4.7497988
1393490_at	5.2246766
1393491_at	5.2490959
1393492_at	7.9038939
1393493_at	4.6824079
1393495_at	4.979794
1393496_at	5.557765
1393497_at	5.1779966
1393498_at	4.2532635
1393499_at	7.9604955
1393500_at	5.3329344
1393501_at	4.333149
1393502_at	5.6127286
1393503_at	5.7721286
1393504_at	4.2265263
1393506_at	6.1873221
1393507_at	4.6961455
1393508_at	4.8773813
1393509_at	4.8337545
1393510_at	6.6945434
1393511_at	5.6515393
1393512_at	5.0729604
1393513_at	5.6861124
1393514_at	4.243659
1393515_at	5.2247472
1393517_at	5.9431877
1393518_at	5.9513984
1393519_at	5.5266867
1393520_at	4.5799336
1393521_at	6.5067344
1393522_at	5.2741103
1393523_at	4.9746909
1393524_at	4.609323
1393525_at	4.7734747
1393526_at	4.6556497
1393529_at	4.6155467
1393530_at	5.5523076
1393531_at	5.4530268
1393532_at	4.7934771
1393533_at	6.1080899
1393534_at	4.3978224
1393535_at	5.4860644
1393536_at	4.9558692
1393537_at	4.9705873
1393538_at	5.2009039
1393539_at	4.7035141
1393540_at	7.2118874
1393541_at	5.4183087
1393542_at	5.2923989
1393543_at	6.2974362
1393545_at	6.7353821
1393546_at	4.367136
1393547_at	4.2664208
1393548_at	4.4114032
1393549_at	4.2658634
1393550_at	5.5239444
1393551_at	4.4121962
1393552_x_at	4.6570601
1393553_at	4.371469
1393554_at	6.0575404
1393555_at	8.5743084
1393556_at	4.9171414
1393557_at	6.3026299
1393558_at	7.5454307
1393559_at	7.3493991
1393560_at	4.8830442
1393561_at	7.6528521
1393562_at	6.2828112
1393563_at	5.3426318
1393564_at	5.3180757
1393565_at	4.9296598
1393566_at	7.5918798
1393567_at	5.0831184
1393568_at	6.4982786
1393569_at	8.1280928
1393570_at	4.3245611
1393571_at	4.4042177
1393572_at	6.9163237
1393573_at	5.0990515
1393574_at	4.7173963
1393575_at	4.8429894
1393576_at	6.4649687
1393577_at	5.7175603
1393579_at	4.1937823
1393580_at	4.7280183
1393581_at	4.4071722
1393582_at	5.429769
1393583_at	6.4247518
1393584_at	5.0676017
1393585_at	9.6836014
1393586_at	4.2884617
1393587_a_at	7.9127159
1393588_at	5.9905076
1393589_at	5.8159566
1393590_at	5.1421247
1393591_at	5.449327
1393592_at	6.3265371
1393594_at	4.8285689
1393595_at	6.3179064
1393596_at	4.7229819
1393597_at	5.2458205
1393598_at	5.14292
1393599_at	4.2273011
1393600_at	6.1244669
1393601_at	5.6016803
1393602_at	4.5798059
1393603_at	4.8478427
1393604_at	7.3029418
1393605_at	7.407752
1393606_at	6.5717874
1393607_at	4.3052211
1393608_at	4.6731496
1393609_at	4.5722766
1393610_at	6.9932566
1393611_at	5.0830503
1393612_a_at	4.5060987
1393613_at	5.54423
1393614_at	6.247788
1393615_at	5.7179151
1393616_at	5.0888853
1393617_at	4.503644
1393618_at	5.7931604
1393619_at	5.8016162
1393620_at	4.8895526
1393621_at	5.1196365
1393622_at	4.3228354
1393623_at	7.4361596
1393624_at	5.7264047
1393625_at	10.259469
1393626_at	4.8779831
1393627_at	4.5331063
1393628_at	4.1308327
1393629_at	7.33849
1393630_at	5.2430496
1393631_at	4.5287995
1393632_at	7.4841185
1393633_at	4.7641029
1393634_at	4.9471102
1393635_x_at	7.6681323
1393636_at	7.1427979
1393637_at	5.8603683
1393638_at	8.7512522
1393639_at	6.5068927
1393640_at	5.6951776
1393641_at	6.0341449
1393642_at	5.6075897
1393644_at	3.9936604
1393645_at	5.2770467
1393646_at	6.3049517
1393647_at	9.6951294
1393648_at	6.1328902
1393649_at	4.7887068
1393650_at	4.9606247
1393651_at	6.0698276
1393652_at	5.5725484
1393653_at	8.3533249
1393654_at	6.7726293
1393655_at	4.4803452
1393657_at	5.2427897
1393658_at	4.926898
1393659_at	4.0211759
1393660_at	5.2524538
1393661_at	8.5907049
1393662_at	5.0593629
1393663_at	5.079093
1393664_at	4.447
1393665_at	4.5259218
1393666_at	8.1348238
1393667_at	4.3624697
1393668_at	6.3616233
1393670_at	5.7900229
1393671_at	4.8159566
1393672_at	5.5048337
1393673_at	7.0772662
1393674_at	4.643064
1393675_at	4.4853873
1393676_at	4.3609381
1393677_at	5.7890825
1393678_at	4.9051013
1393679_at	4.9665961
1393680_at	4.6918645
1393681_at	4.9610147
1393682_at	4.1670637
1393683_at	6.8295884
1393684_at	4.0767026
1393685_at	5.0424767
1393686_at	6.152688
1393687_at	5.4396338
1393689_at	7.2282481
1393690_at	8.4568081
1393691_at	5.5478368
1393692_at	6.3807378
1393693_at	6.0447769
1393694_at	5.3215547
1393695_at	7.3233743
1393696_at	7.2619247
1393698_at	7.224544
1393699_at	5.5820193
1393701_at	5.725966
1393702_at	6.4229455
1393703_at	6.2002025
1393704_at	4.2633486
1393705_at	6.6098571
1393706_at	5.028933
1393707_at	7.590589
1393708_at	4.1733985
1393709_at	4.3896818
1393710_at	5.4128432
1393711_at	4.8988795
1393712_at	5.2231941
1393713_at	5.9736395
1393714_at	4.0809946
1393715_s_at	4.4731545
1393716_at	5.0158544
1393717_at	4.5547509
1393718_at	5.101047
1393719_at	7.7273955
1393720_at	4.3789015
1393721_at	5.2504554
1393722_at	7.4007988
1393723_at	6.4605193
1393724_at	5.0270586
1393725_at	5.4367318
1393726_at	4.587956
1393727_at	4.8452291
1393728_at	5.1635499
1393729_at	4.7212133
1393730_at	6.1625032
1393731_at	5.7937551
1393732_at	4.0343127
1393733_at	4.2037506
1393734_at	6.8538861
1393735_at	6.1709619
1393736_at	4.2040491
1393737_at	4.9180274
1393738_s_at	8.1602211
1393740_at	8.697547
1393741_at	6.4278727
1393742_at	4.4884086
1393743_at	9.8154545
1393744_at	5.1927838
1393745_at	6.604331
1393746_at	4.3471475
1393747_at	4.5491304
1393748_at	5.863584
1393749_at	4.2946239
1393750_at	4.1215248
1393752_at	5.5840774
1393753_at	5.371099
1393754_at	5.7574849
1393755_at	4.599524
1393756_at	4.8747592
1393757_at	5.4718018
1393758_at	4.9329214
1393760_at	5.843133
1393761_at	4.9556084
1393762_at	7.4272394
1393763_at	4.2663774
1393764_at	4.5503659
1393765_at	4.5225906
1393768_at	5.4127274
1393769_at	4.9639254
1393771_at	5.5744238
